rNN(r);g_rNN[nm];rNH(r);g_rNH[nm];rHH(r);g_rHH[nm];
0.9175;794441.7852059677;0.9175;689834.4445354652;0.9175;685106.8168969488
0.9225;778433.2199283701;0.9225;677954.6212864765;0.9225;706186.5035298577
0.9275;715064.6886240006;0.9275;662478.3500370481;0.9275;637698.1938269741
0.9325;725550.5625171306;0.9325;390099.2207192358;0.9325;699587.2509439525
0.9375;725013.7076401056;0.9375;434061.29573449766;0.9375;724169.1287124897
0.9425;699584.3710595679;0.9425;528900.6111834823;0.9425;633156.2330201274
0.9475;537613.2047418413;0.9475;406630.26644978515;0.9475;610576.4340268974
0.9525;500690.0777630686;0.9525;712566.0116301432;0.9525;667177.6807057343
0.9575;567732.1545115643;0.9575;612901.8035039147;0.9575;567664.6532729545
0.9625;568659.0485856107;0.9625;581700.0415655264;0.9625;475317.9915719935
0.9675;542570.6418678517;0.9675;497398.2687623172;0.9675;467637.59405804
0.9725;496984.95113558264;0.9725;627919.9215966226;0.9725;467423.499846081
0.9775;528230.9824089173;0.9775;501538.5075518131;0.9775;513859.9876057276
0.9825;499991.2471575757;0.9825;428305.6990589011;0.9825;565605.8535542459
0.9875;507882.2487918155;0.9875;416272.0928322732;0.9875;561226.6616890478
0.9925;448335.9252698177;0.9925;445951.18358682375;0.9925;418007.33001896454
0.9975;440682.2110818205;0.9975;431575.8486116046;0.9975;445158.0242101038
